geneIDs	disper	pval	padj	TEcontrol	TEtreated	log2FC_TE(treated vs control)	
ENSG00000109670.17	0.004291014700424107	0.7404896324909753	0.9991726835167344	0.402018281363452	0.389752953568514	-0.044701152169355884
ENSG00000170006.13	nan	nan	nan	0.10151700043824725	0.2355882278246541	1.2145461034718728
ENSG00000169989.3	0.06741458401147414	0.9860769786136024	0.9992952418493134	0.5056250580659297	0.5015780459339948	-0.011593760447067392
ENSG00000164144.16	0.0040838424955193355	0.7734656609939872	0.9991726835167344	0.601110915200636	0.5731463977708443	-0.06872752620611733
ENSG00000137460.10	0.00509520778904183	0.8390921739568183	0.9991726835167344	0.6056817261743447	0.6213063074837171	0.03674481558638565
ENSG00000109654.16	0.005414442622096324	0.008133627547738276	0.9991726835167344	0.05530667285671624	0.03995532268676452	-0.4690658489356343
ENSG00000288637.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000121211.8	nan	nan	nan	1.0	0.7248027499462562	-0.4643396658190252
ENSG00000121210.16	0.004293014204851789	0.4295116885424588	0.9991726835167344	1.458336184574249	1.3486274056702587	-0.11283151657694335
ENSG00000137462.9	nan	nan	nan	0.7750598126223603	2.2059341152926804	1.5090101476410946
ENSG00000145428.15	0.16236626806545784	0.25772460314694845	0.9991726835167344	0.7105756034638199	0.3928855086389844	-0.8548792009894177
ENSG00000145423.5	0.08657047159819876	0.7220909048482541	0.9991726835167344	0.9790677497562285	1.1108796476221827	0.18222192369177845
ENSG00000197410.14	0.007087070632587714	0.6265520810079368	0.9991726835167344	1.7513151766026847	1.642383070852969	-0.0926480809037371
ENSG00000171566.12	0.0031147107463679437	0.3884097277074898	0.9991726835167344	1.0717842423842006	1.0007984354170467	-0.0988630712841423
ENSG00000171564.12	nan	nan	nan	0.5214349283116498	0.7248027499462562	0.47510120405016276
ENSG00000171560.18	nan	nan	nan	0.6265070297685057	1.367764227532443	1.1264169601468932
ENSG00000171557.17	nan	nan	nan	1.0	0.48998356119008313	-1.0291947468582439
ENSG00000121207.12	0.21352708251879118	0.5203996061244442	0.9991726835167344	0.20370572233427478	0.3311164956697046	0.7008523772976454
ENSG00000151962.8	nan	nan	nan	0.36807092248118334	0.41312574696547416	0.16659719348959556
ENSG00000185149.6	nan	nan	nan	0.4344763985390691	0.5321332442889146	0.29250972707559386
ENSG00000164114.19	0.004966866222907531	0.7873576135521496	0.9991726835167344	0.5842867819216714	0.5653391599856412	-0.047560018918402
ENSG00000164116.17	nan	nan	nan	0.30078771838542817	0.18199395827649553	-0.7248551032953385
ENSG00000061918.14	0.012158130346010003	0.3141776423740028	0.9991726835167344	0.776666829049684	0.6405340384820825	-0.27802061212780044
ENSG00000256394.3	nan	nan	nan	3.2364371401407124	3.3443969828386857	0.047339623412548715
ENSG00000151790.9	nan	nan	nan	0.9986681545085158	0.34216374683620693	-1.5453184568013711
ENSG00000256043.5	0.02243023390471607	0.8752750717663706	0.9991726835167344	0.37015089208777024	0.3510224554638306	-0.07655018060431673
ENSG00000145431.11	0.029553203695038822	0.31206051723049233	0.9991726835167344	0.32592919702981116	0.23598912775110237	-0.46583820102835927
ENSG00000109738.11	0.013181712813694674	0.49524611545999475	0.9991726835167344	1.0732275930627584	0.875192145603069	-0.2942843565307747
ENSG00000120251.22	0.013555660317434808	0.547611347012597	0.9991726835167344	0.5227466354626844	0.4652280626715331	-0.1681737481164325
ENSG00000164125.16	nan	nan	nan	0.38540448483878226	0.1135201359651951	-1.7634251374946968
ENSG00000164124.11	nan	nan	nan	0.12380761187136298	0.13512089448492967	0.12615076749998133
ENSG00000171509.16	nan	nan	nan	0.6327327820647421	0.15698435352414253	-2.010975569939221
ENSG00000205208.5	0.010140785747540564	0.2637528076135077	0.9991726835167344	0.2997410989297095	0.25355713128991597	-0.24140606145471577
ENSG00000171503.13	0.00872706974098789	0.7430784911477781	0.9991726835167344	0.525991795862441	0.48046834497291563	-0.13059891325217998
ENSG00000171497.5	0.004016927600792441	0.8861009727281297	0.9991726835167344	1.35239464239069	1.319918373939308	-0.035067492456537286
ENSG00000052795.13	0.004987189655791194	0.6532439493530069	0.9991726835167344	0.254858628003668	0.24150164712995204	-0.07766416637456186
ENSG00000164123.7	nan	nan	nan	0.4349212576401566	0.4163207204647438	-0.06305886128080984
ENSG00000109756.10	0.004464354324618593	0.19493754448455158	0.9991726835167344	0.5792812532066647	0.5142106188520356	-0.17190457377382173
ENSG00000168843.14	0.014517831673491717	0.49678615680373384	0.9991726835167344	1.922449445946406	1.5860898982414076	-0.2774711164834818
ENSG00000145414.9	0.004826737030541651	0.6847324683603262	0.9991726835167344	1.525157923017134	1.4651793556942927	-0.05788135597938604
ENSG00000164128.7	0.06968033618892357	0.2845899369791528	0.9991726835167344	0.7438701268386009	0.4133938681026103	-0.847533772157578
ENSG00000164129.12	0.14248942426786407	0.8045039141959428	0.9991726835167344	1.17618440299964	1.00946537706442	-0.22052283508173018
ENSG00000151005.5	nan	nan	nan	0.47862786264096646	1.0	1.0630237111243823
ENSG00000198498.10	0.005914511566141012	0.38669939285982124	0.9991726835167344	0.794633335490083	0.7212275095169157	-0.13983489087250267
ENSG00000145416.14	0.02107117734137935	0.3061112623320531	0.9991726835167344	0.12497424425947896	0.09411063583384968	-0.40920112058618097
ENSG00000248771.5	nan	nan	nan	0.32153437159825515	0.5262413649713344	0.7107516873859495
ENSG00000248329.6	0.061271845437201454	0.013504146509549675	0.9991726835167344	0.6703440127771291	0.20083615191052606	-1.7388826721313235
ENSG00000183439.9	0.02076298360462353	0.2990716919316223	0.9991726835167344	0.23109087825932625	0.18290747453088776	-0.33734628195433647
ENSG00000176979.14	nan	nan	nan	1.0	1.367764227532443	0.45181956276399
ENSG00000250374.5	0.09522734792738397	0.7997096415803038	0.9991726835167344	2.6713205720922146	2.166704786178224	-0.30205051769868185
ENSG00000170088.14	0.0051824442896755835	0.7067555798991226	0.9991726835167344	0.27244230543957515	0.2557703661350178	-0.09110162409599298
ENSG00000109466.14	0.011939259532938078	0.5796018153110211	0.9991726835167344	0.1147092804876623	0.10005047776929828	-0.19725405994277434
ENSG00000229894.5	nan	nan	nan	0.7657388354247001	1.3325940425837675	0.7993130167035405
ENSG00000052802.13	0.00591867388386527	0.027781502140612924	0.9991726835167344	0.9541447744116116	0.778130225929354	-0.2941965647671488
ENSG00000109472.14	0.0014448889824328777	0.4210489302435405	0.9991726835167344	0.8266049729864597	0.8573510811203247	0.05268805875070748
ENSG00000038295.8	0.09249625425359938	0.9575543823455765	0.9991726835167344	0.39243328834382474	0.4020242731449912	0.034835186028942866
ENSG00000196104.11	0.005975511212110964	0.590984361282828	0.9991726835167344	0.8409489489846681	0.7875153101207877	-0.09471025098930683
ENSG00000109511.12	nan	nan	nan	0.7750598126223603	0.48998356119008313	-0.6615743017693096
ENSG00000137628.18	0.172766836034062	0.7669226889632459	0.9991726835167344	0.5570176340194095	0.4761812874403611	-0.2262120730692212
ENSG00000181381.15	nan	nan	nan	0.09044722458808553	0.34284669922758093	1.9224154937358577
ENSG00000129116.20	0.0035234806833596482	0.9099966738095809	0.9991726835167344	0.8306939711229258	0.8404532392466039	0.01685046978266641
ENSG00000145439.12	0.004909545722358237	0.21284692877143996	0.9991726835167344	0.3981105098403153	0.4484801267943094	0.17187509928512656
ENSG00000154447.15	0.004677365816401802	0.7552390172697772	0.9991726835167344	0.3492059802561092	0.3659034336535991	0.06738468829309996
ENSG00000137601.18	0.0038128530607208187	0.1097313138224767	0.9991726835167344	0.4971864702660942	0.42171968394192166	-0.23750267586851148
ENSG00000109572.16	0.007472947258302526	0.7590576362343431	0.9991726835167344	0.2930010324461979	0.28199225415507573	-0.055250213470392495
ENSG00000056050.7	0.004721597439549814	0.06608101430985769	0.9991726835167344	0.697963782203243	0.5633722302380876	-0.3090637238932077
ENSG00000198948.12	0.02088013021685916	0.4285800342196162	0.9991726835167344	0.11250463592009456	0.13236441777356725	0.23453089767247448
ENSG00000109576.14	0.007529616071998882	0.47922919314473633	0.9991726835167344	0.28914585552997313	0.2604108975636878	-0.1510076003597982
ENSG00000174473.16	nan	nan	nan	0.067773837952269	0.01916722517760664	-1.8220869774531856
ENSG00000109586.12	0.0038489216022664905	0.9243469625026884	0.9991726835167344	0.7576940880967251	0.7420434580568528	-0.030111810013039864
ENSG00000164104.12	0.013413767491005278	0.3247900394251826	0.9991726835167344	1.052696616634642	1.2044304018743828	0.19426131295284088
ENSG00000164105.4	0.0035472637983680368	0.054023667756636695	0.9991726835167344	0.5708924631359769	0.7075395510217987	0.3095917798099177
ENSG00000164106.8	0.03709600218285725	0.3391124778292427	0.9991726835167344	1.6808785985457542	1.091477371949228	-0.6229333083989611
ENSG00000164107.9	nan	nan	nan	0.45571629395410124	0.5089381931781264	0.15935450770759918
ENSG00000164117.14	0.004310753565552699	0.2955402356309934	0.9991726835167344	0.525867161960589	0.45931663788415894	-0.19520936638520892
ENSG00000164118.13	0.004599395530215092	0.9265576629506632	0.9991726835167344	0.513062491070793	0.5126945336126726	-0.001035041262373082
ENSG00000164120.14	nan	nan	nan	0.36101310470025044	0.45935896167793383	0.34757076704272105
ENSG00000145451.13	nan	nan	nan	0.5862457763920392	0.34065974026678	-0.7831741663531214
ENSG00000168594.15	nan	nan	nan	0.5558387679286083	1.1789223836908478	1.0847303728235322
ENSG00000150625.17	0.002038591007547896	0.5818082694961147	0.9991726835167344	0.5981316188534479	0.5794632060919855	-0.04574592638079755
ENSG00000150627.16	0.013806462332578338	0.12009380684582216	0.9991726835167344	0.59458748873735	0.44671029233291765	-0.4125496113600935
ENSG00000150628.7	nan	nan	nan	0.5301174884384341	0.3786352865240168	-0.485503267751359
ENSG00000164122.9	nan	nan	nan	0.44557106765812043	1.0	1.166272537930456
ENSG00000129128.13	0.0022960789019964025	0.8646654716870685	0.9991726835167344	0.7207412127100891	0.7094507856728697	-0.02277873390451829
ENSG00000150630.4	0.22164440211042746	0.9928762260799916	0.9996387120722462	1.3280908420500999	1.068849006729126	-0.3132957690804997
ENSG00000109674.4	0.017597287713648928	0.5965576457937467	0.9991726835167344	0.9815900348984796	1.1772324309927549	0.2622066840805214
ENSG00000038002.9	0.007832150433435138	0.6419617692717579	0.9991726835167344	0.7980939459034969	0.7394466615243958	-0.11011249495605513
ENSG00000218336.9	0.0031544798456457266	0.27313342157934983	0.9991726835167344	0.6878612988702034	0.6364775055216326	-0.11200816049942186
ENSG00000129187.15	0.004449777410535784	0.7006974095448326	0.9991726835167344	0.3210952003774352	0.3328758688046219	0.051983188561976146
ENSG00000151718.16	0.01254866830022096	0.3951483404278022	0.9991726835167344	0.3392977426990108	0.2901079274857709	-0.2259621128880387
ENSG00000177300.7	nan	nan	nan	1.0	1.0	0.0
ENSG00000185758.9	nan	nan	nan	1.0	1.0	0.0
ENSG00000168564.6	0.0034441858953410042	0.1998386650239019	0.9991726835167344	0.5252941337860654	0.5888813213850732	0.16485144037210042
ENSG00000168556.7	0.015422314326899403	0.5485258124644601	0.9991726835167344	0.3087851535120196	0.3377421079308002	0.1293186692399546
ENSG00000182552.15	0.027503371014646217	0.5718118639722285	0.9991726835167344	0.029495403178360167	0.03600536797896693	0.2877218817574603
ENSG00000168538.16	0.005260543649735293	0.38856451314860263	0.9991726835167344	0.7709454632488929	0.7117669569579022	-0.1152238485908319
ENSG00000173320.12	0.007857892521518308	0.8791497462727512	0.9991726835167344	0.20984528946925968	0.20478540790342245	-0.03521315951998094
ENSG00000164303.11	nan	nan	nan	0.27077186067378733	0.27023193129891426	-0.002879660740788159
ENSG00000168310.12	0.007611523380948885	0.15645102537806488	0.9991726835167344	0.8755297179747085	0.6797705465945513	-0.3651082951816017
ENSG00000164305.20	0.003983937869065778	0.4513763682890325	0.9991726835167344	0.6879112052536943	0.6472965995933057	-0.08779543054909378
ENSG00000164306.11	0.0076581642746667246	0.7265440018756797	0.9991726835167344	0.9754648207231977	0.8951862213009552	-0.12390201371579335
ENSG00000151725.12	0.008470416033939297	0.9633208796949579	0.9991726835167344	0.49604365788420246	0.4884019680390381	-0.022398087191663585
ENSG00000151726.16	0.004374342336720911	0.8338190092567791	0.9991726835167344	0.6836011308812963	0.6604004873451778	-0.04981359877218505
ENSG00000187821.9	nan	nan	nan	1.0	1.0	0.0
ENSG00000151729.11	0.003266964824092218	0.6548242478109013	0.9991726835167344	0.7738752779809778	0.7461297662154611	-0.052674507872321474
ENSG00000164323.15	0.004172947386377925	0.9771077247609018	0.9992952418493134	0.6062305914472742	0.6067478823525766	0.001230513294571245
ENSG00000109762.17	0.00875543382982179	0.7929388655647325	0.9991726835167344	0.16024323081009098	0.1500298067176695	-0.09501426178176509
ENSG00000109771.16	0.0948363911829173	0.9153885368579242	0.9991726835167344	0.10327006503055432	0.11961787035717814	0.2120108178774518
ENSG00000186352.9	0.031218719634800336	0.8429526706293329	0.9991726835167344	1.0852508155360172	1.1930178917193912	0.1365871725925893
ENSG00000109775.11	0.00572814999081497	0.7298230093412205	0.9991726835167344	0.8250805430430234	0.7876202960486742	-0.06703467154254034
ENSG00000205129.9	nan	nan	nan	0.08543412915737883	0.533694446492133	2.643129582272882
ENSG00000168491.10	nan	nan	nan	0.10578843712635834	0.3255535483522108	1.621712916362395
ENSG00000154553.17	0.026894954785078813	0.7001054632811589	0.9991726835167344	1.2467375398189213	1.1034478036829412	-0.17613939692447214
ENSG00000154556.20	0.003727067544166176	0.38648281103113924	0.9991726835167344	0.5818339052445854	0.5449350695895218	-0.09452302983124328
ENSG00000164342.14	0.2262915700203331	0.07579169467679614	0.9991726835167344	3.258833445880678	0.5701430888783877	-2.514959676790478
ENSG00000109794.14	0.017431621973733383	0.9466585262892051	0.9991726835167344	0.4724054115987669	0.4741970468648743	0.005461186746124946
ENSG00000145476.16	0.01773542720673322	0.9393344626117373	0.9991726835167344	0.3257574326787143	0.340175897371438	0.062482828160729476
ENSG00000290316.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000164344.17	nan	nan	nan	1.0	1.0	0.0
ENSG00000088926.14	nan	nan	nan	0.5123049165552422	0.4757589547109571	-0.10677192621667775
ENSG00000272297.2	nan	nan	nan	1.0	1.0	0.0
ENSG00000168412.7	nan	nan	nan	0.2473995964098189	0.34325744287056975	0.4724478559441039
ENSG00000083857.15	0.012142982496749988	0.7358631174442385	0.9991726835167344	1.4629870783978838	1.3980334322414225	-0.06551816576231079
ENSG00000179059.10	0.0029113164221189368	0.6273518404003287	0.9991726835167344	0.9411678361736083	0.9779820107382169	0.05535590990699555
ENSG00000179046.9	nan	nan	nan	0.5062022806295756	1.5353531304921868	1.6007846004822335
ENSG00000184108.8	nan	nan	nan	1.0	1.1729818025927021	0.23018063185499013
ENSG00000109536.12	0.0073486908888855985	0.854617450907931	0.9991726835167344	0.3627920050635182	0.3538871937367035	-0.035853107890618574
ENSG00000205097.7	nan	nan	nan	1.0	1.0	0.0
ENSG00000260596.5	nan	nan	nan	1.0	1.0	0.0
ENSG00000153404.15	0.005183600548234793	0.22338560249343486	0.9991726835167344	0.5114743546209032	0.5819672446676527	0.18627605014903026
ENSG00000185028.4	nan	nan	nan	0.6204025998729249	1.367764227532443	1.1405429254747752
ENSG00000164366.4	0.003373556973951982	0.1532014435281892	0.9991726835167344	0.3299089503831206	0.3728905919577366	0.17668447977997181
ENSG00000286001.1	nan	nan	nan	0.0421809501784569	0.052579003753104564	0.317895212578998
ENSG00000073578.18	0.0045821139766389525	0.3475853838362243	0.9991726835167344	1.9936786123655665	2.308082165334394	0.21126172211435323
ENSG00000249915.9	0.004682831146602354	0.28405760044518125	0.9991726835167344	41.10582108303426	65.60619255610456	0.6744892854852003
ENSG00000288622.1	nan	nan	nan	1.0	1.3325940425837675	0.41423734910585036
ENSG00000063438.20	nan	nan	nan	345.78498501520266	206.54271987877985	-0.7434350146963187
ENSG00000180104.16	0.005998331916968352	0.5594465976988883	0.9991726835167344	0.5424670559449554	0.5730006349771333	0.07900121245602887
ENSG00000066230.12	0.026136656426383686	0.467474433737029	0.9991726835167344	0.6444067209450974	0.8427650701132701	0.38715897940403915
ENSG00000112877.8	0.012637948090196461	0.06349010357301976	0.9991726835167344	0.5246135883460001	0.7835801009082601	0.5788255844548089
ENSG00000171368.12	0.004765323995644885	0.4421880472727422	0.9991726835167344	0.1387022238681685	0.15157035572973304	0.1279966983158496
ENSG00000206077.14	0.030859201910217935	0.9576741750976313	0.9991726835167344	0.06084287152719814	0.06251474650746598	0.03910830123804665
ENSG00000188818.13	0.07061932393264499	0.8521767329136294	0.9991726835167344	0.0219364710574077	0.023122955329317497	0.07599434292596463
ENSG00000028310.18	0.003761089372617353	0.4228903516443211	0.9991726835167344	0.4402179478274728	0.4705371783065553	0.09609075279190171
ENSG00000071539.14	0.00915078886297186	0.3533827864417868	0.9991726835167344	0.603250426778052	0.5304680991728916	-0.18549103688171098
ENSG00000145506.14	0.013253740157174732	0.4449791119051749	0.9991726835167344	0.46750415207122675	0.3904816458151327	-0.2597244405702517
ENSG00000113504.21	0.005555571044906324	0.2218740194057689	0.9991726835167344	0.520746725550321	0.5912333864801527	0.18314587698454599
ENSG00000174358.16	nan	nan	nan	1.2336282217768355	0.5562080139575453	-1.1492112387635296
ENSG00000164363.10	0.14150661710648285	0.969588948677661	0.9991726835167344	1.934825378472822	2.296366683527447	0.24714966338063893
ENSG00000164362.21	0.07062466618458503	0.8994845021497139	0.9991726835167344	0.29456150856738933	0.3118815777520453	0.08242941755542565
ENSG00000049656.14	0.00303112767822755	0.506959653531208	0.9991726835167344	0.2881673312109644	0.2763762775294156	-0.06027300134663771
ENSG00000142319.18	0.004726349034621552	0.4643416306309266	0.9991726835167344	0.5558664286746288	0.6053491606981102	0.12302926402673364
ENSG00000153395.10	0.0030908340629295424	0.6347400834724967	0.9991726835167344	0.37823799660065677	0.3928247434467602	0.054591506552816416
ENSG00000171421.13	0.005559587171328276	0.3067195084418647	0.9991726835167344	1.0763858459087412	0.9507219026304791	-0.17910002269641462
ENSG00000145494.12	0.005289110503273263	0.07306883562057809	0.9991726835167344	1.0045321391254542	1.1862997976296452	0.23994492634697612
ENSG00000113430.10	nan	nan	nan	3.9246101216508085	1.393606831045367	-1.493725740283074
ENSG00000170561.13	0.0063669345629023925	0.9244382844685395	0.9991726835167344	0.5051297009403405	0.5073142150623315	0.006225712914074588
ENSG00000170549.4	0.01089843547635366	0.866906830070667	0.9991726835167344	1.252854109141216	1.2863505620923334	0.038065438837410925
ENSG00000145536.15	0.07349789364609334	0.23718657708680857	0.9991726835167344	0.2059387775519794	0.4078869113506253	0.9859537033686991
ENSG00000164151.12	0.002745491461817995	0.33748792370943215	0.9991726835167344	0.32237395759093584	0.2977434269211432	-0.11466554396493245
ENSG00000133398.4	0.004716885960161123	0.8125775021115067	0.9991726835167344	0.6513686548241668	0.6680282694192053	0.036434859521868534
ENSG00000215218.4	0.009093262380541199	0.5515503304867059	0.9991726835167344	0.21508431119601662	0.1925620070502211	-0.15957921066717118
ENSG00000037474.15	0.0021996728289477158	0.3562205976985827	0.9991726835167344	0.6369290661831849	0.6732690169586356	0.0800503645566677
ENSG00000145545.12	0.005967063750686407	0.6221142463708282	0.9991726835167344	0.12214997618094058	0.12853391591868665	0.07349550765533053
ENSG00000112941.14	0.004999828057026482	0.7682348076153189	0.9991726835167344	0.3033187840163532	0.31979128185182987	0.07629576423154183
ENSG00000078295.17	0.0054602843125065356	0.7720663374406274	0.9991726835167344	0.2695306201130455	0.2603700315628842	-0.049885775413277544
ENSG00000215217.7	0.10663344041640142	0.8535549140886884	0.9991726835167344	0.5676389783059319	0.5136892921622412	-0.14407765788699967
ENSG00000124275.15	0.0063794962919747795	0.2925786329295571	0.9991726835167344	0.41338101472762995	0.34986965749338333	-0.24065457987443728
ENSG00000124279.12	0.008259523989298865	0.38449070804046004	0.9991726835167344	0.8777264163525565	0.7391409211086674	-0.24792187982524072
ENSG00000112902.12	0.025275333352245306	0.8834800854925207	0.9991726835167344	0.606892741464224	0.631600351589392	0.057570408441768306
ENSG00000169777.7	nan	nan	nan	0.7657388354247001	0.1751943935728855	-2.1278958195538533
ENSG00000150756.14	0.006681961526581063	0.04851667945337901	0.9991726835167344	0.3825419084255658	0.5242970306321884	0.45476656781850455
ENSG00000150753.12	0.0021165861692725146	0.5175843772446083	0.9991726835167344	1.0339842890711637	1.0715180748302398	0.05144192151006117
ENSG00000164237.9	0.011284682624041127	0.5233890621303843	0.9991726835167344	0.6179047194263482	0.5639642597031778	-0.13178065536175942
ENSG00000145495.16	0.004232100988909922	0.44953827300607585	0.9991726835167344	0.8977313726049833	0.8453197257659034	-0.08678669714122281
ENSG00000145491.12	nan	nan	nan	0.35900769448232994	0.27810400697877263	-0.3683902336654994
ENSG00000164236.12	0.019892520291567427	0.5198855647421006	0.9991726835167344	0.152706460877189	0.18049325046579648	0.24118378603208468
ENSG00000112977.16	0.004780252885155947	0.24263891425543094	0.9991726835167344	0.21297426688787627	0.2404354467785501	0.17497048055152975
ENSG00000169862.21	0.0021426305397725886	0.3692387673724127	0.9991726835167344	0.41558921707396973	0.3906816964254698	-0.08916455605876594
ENSG00000039139.11	0.036876514477296764	0.4126951836816747	0.9991726835167344	0.6124332558427769	0.8410405197734561	0.45762268353353286
ENSG00000038382.23	0.0026260746665916525	0.1186700535087919	0.9991726835167344	0.5372032822009819	0.4850371038482335	-0.14737300610140036
ENSG00000145569.6	0.005309156974131249	0.8071647757960512	0.9991726835167344	0.37507452969320904	0.3615279857378643	-0.05306996681970699
ENSG00000154124.6	0.0067034886913302505	0.06134292811089137	0.9991726835167344	0.2586298162177313	0.3311263377965588	0.35649316101908335
ENSG00000154122.14	0.011168774481579383	0.6786907813524328	0.9991726835167344	0.11190023808936066	0.1039777886340156	-0.10593772804325141
ENSG00000183580.10	0.006384296025574752	0.07014531269001101	0.9991726835167344	0.10205631946042523	0.07825974900716565	-0.38302313031436874
ENSG00000183654.9	0.024142858489748623	0.7326295214099485	0.9991726835167344	2.2674616249594894	2.7304987866974586	0.26808638128921913
ENSG00000173545.5	0.004049984365365366	0.07040721427805963	0.9991726835167344	0.9812963325512689	1.1540265267305636	0.2339156130918596
ENSG00000154153.15	0.0126895385109308	0.9644684884144759	0.9991726835167344	0.46488228881082544	0.4477527078076817	-0.0541633057757025
ENSG00000145555.15	0.003042466544433339	0.18703938222724792	0.9991726835167344	0.44730106867226	0.4035742691575243	-0.1484120102662645
ENSG00000176788.9	0.003167348676775219	0.03570635080834916	0.9991726835167344	0.370699029688409	0.4260641556329415	0.20082234519607267
ENSG00000249662.6	nan	nan	nan	1.0	1.0	0.0
ENSG00000268799.4	nan	nan	nan	1.0	1.367764227532443	0.45181956276399
ENSG00000284373.1	nan	nan	nan	0.5917984660037917	0.7248027499462562	0.2924824721302688
ENSG00000284439.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000284283.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000284234.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000284042.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000284465.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000283967.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000283988.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000284356.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000283740.1	nan	nan	nan	1.0	1.1729818025927021	0.23018063185499013
ENSG00000249156.2	nan	nan	nan	1.0	1.0	0.0
ENSG00000283776.1	nan	nan	nan	1.5661026394059965	1.0	-0.6471787672327658
ENSG00000250782.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000269466.4	nan	nan	nan	1.0	1.0	0.0
ENSG00000145526.12	0.1579102234070932	0.5904619138824959	0.9991726835167344	0.5547171767450473	0.35386012460891275	-0.64857320088991
ENSG00000154162.15	0.01404484955588923	0.6316978348070568	0.9991726835167344	0.5622498524121036	0.5113627282963762	-0.1368643666283239
ENSG00000164256.11	nan	nan	nan	1.0	1.1729818025927021	0.23018063185499013
ENSG00000040731.10	0.006286957108116844	0.5817136998790946	0.9991726835167344	0.93875230669227	0.8446706207321086	-0.15235567541293513
ENSG00000113100.10	0.01827392532869072	0.838481695129883	0.9991726835167344	0.93547168700292	0.8963852861236491	-0.061575021834461924
ENSG00000113361.13	0.0038507437063187246	0.205099818117374	0.9991726835167344	1.0531362353805118	0.9557546627596473	-0.13997983921964025
ENSG00000113360.17	0.00234350237794403	0.29378290863817835	0.9991726835167344	0.4725676289726897	0.4371682733535942	-0.11233210365249024
ENSG00000082213.18	0.005103965855276668	0.4921823901778859	0.9991726835167344	0.715046603390067	0.6621002605548201	-0.11098757498468526
ENSG00000133401.16	0.004759335565306554	0.4233610675602305	0.9991726835167344	0.37563559245629424	0.3487160865600446	-0.10728085024318346
ENSG00000113384.14	0.002869042722913784	0.5998888214078301	0.9991726835167344	0.36612319554114453	0.3498717035403421	-0.06550318879856598
ENSG00000150712.11	0.005034907698677187	0.039505305073002206	0.9991726835167344	0.46376176544501746	0.3753383192133027	-0.30519229674345705
ENSG00000056097.16	0.004824768861432423	0.303679138709689	0.9991726835167344	0.88802567654266	0.8140373766101091	-0.12550635403229427
ENSG00000113387.12	0.002242139827285149	0.08585412057815567	0.9991726835167344	0.4071653314511665	0.4528096192600448	0.15328987962836305
ENSG00000113389.16	0.09504949599633863	0.9276422345239348	0.9991726835167344	2.890221040870433	3.1381835739343242	0.1187499152795084
ENSG00000113407.14	0.00212330745987448	0.5602248330839347	0.9991726835167344	1.0067808132772482	1.0382587736644573	0.04441643539581574
ENSG00000151388.11	0.026242928257747163	0.9540024956659082	0.9991726835167344	0.43941564320742915	0.45647881603602297	0.054961679481752235
ENSG00000182631.7	0.16863488889265732	0.9579715056847719	0.9991726835167344	1.410030250340181	1.8460721025980704	0.38873278778564746
ENSG00000164175.15	nan	nan	nan	0.07904964480422194	0.22759855555522962	1.525660516456898
ENSG00000242110.9	0.013744125997944896	0.9735800873849718	0.9992952418493134	8.80342394574493	8.575021523104915	-0.037924452784894314
ENSG00000273294.1	nan	nan	nan	0.2602109691187546	0.18199395827649553	-0.5157912222169796
ENSG00000289791.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000082196.21	nan	nan	nan	0.01961364036204143	0.014803461372490442	-0.4059227808608199
ENSG00000039560.14	0.004599967551936924	0.5809988670208914	0.9991726835167344	0.6461250107296785	0.6167799417539863	-0.06705747287123187
ENSG00000205838.15	0.25549313820215735	0.9275826326813216	0.9991726835167344	0.4304833351553374	0.43525969361451694	0.015919039135515733
ENSG00000113456.20	0.004425851334900836	0.5638337037717984	0.9991726835167344	0.32974834751206616	0.31174245218163293	-0.08101079926815791
ENSG00000113460.13	0.004527705137308728	0.7001484844803444	0.9991726835167344	0.980146483516954	0.945761453195346	-0.05152103458068139
ENSG00000168724.18	0.003293545574355939	0.23732488428785703	0.9991726835167344	0.4230494946720567	0.4686835862363237	0.14778780977771855
ENSG00000113492.14	nan	nan	nan	1.3949474848627956	0.9686016971293102	-0.5262353745394258
ENSG00000113494.17	nan	nan	nan	0.3413356876012563	0.44422718663159727	0.3801064281626694
ENSG00000152582.14	0.03179479142821742	0.914638921039234	0.9991726835167344	0.6925925842319294	0.6269921185902576	-0.14355963211736267
ENSG00000168685.15	nan	nan	nan	0.7750598126223603	1.367764227532443	0.8194400078529241
ENSG00000152611.12	nan	nan	nan	1.3143368916031277	0.7691777727932947	-0.7729461371849087
ENSG00000145626.12	0.2835458429988625	0.34503826276594773	0.9991726835167344	0.16195872342838918	0.5335415700259115	1.7199745039384884
ENSG00000168671.10	0.09256727910000871	0.8705539360361909	0.9991726835167344	1.0378997295040087	0.946195568730268	-0.1334567635681867
ENSG00000164187.7	0.00760055169320568	0.0869877683608592	0.9991726835167344	0.6797439950029411	0.5603590058864419	-0.27864008467529466
